 2.95000000e+02 4.67000000e-04 5.58572378e-11 8.60510213e-13 5.26127982e-01
 3.07800000e+02 4.66999851e-04 2.25509384e-08 2.38007134e-10 5.63279859e-01
 3.20550000e+02 4.66993086e-04 1.91869178e-07 9.18543704e-10 6.05898355e-01
 3.33850000e+02 4.66892205e-04 1.31128183e-06 1.24041931e-09 6.57847672e-01
 3.47700000e+02 4.66227844e-04 7.44607796e-06 1.27908779e-09 7.22587002e-01
 3.62100000e+02 4.63029626e-04 3.63646259e-05 1.27995717e-09 8.06402257e-01
 3.77100000e+02 4.49653596e-04 1.57234601e-04 1.27995828e-09 9.25398657e-01
 3.92750000e+02 4.02437044e-04 5.83663759e-04 1.27995828e-09 1.13940241e+00
 4.09050000e+02 2.87522701e-04 1.61997849e-03 1.27995828e-09 1.78468342e+00
 4.26000000e+02 1.79614004e-04 2.59117089e-03 1.27995828e-09 6.28763577e+00
 4.43650000e+02 2.14111283e-04 2.28090964e-03 1.27995828e-09 1.80480332e+01
 4.62050000e+02 3.20527396e-04 1.32286360e-03 1.27995828e-09 1.43393513e+01
 4.81000000e+02 4.53965759e-04 1.19270000e-04 1.27995828e-09 1.52970427e+01
 5.00000000e+02 4.67172349e-04 -4.67421355e-26 1.27995828e-09 NaN
 5.20000000e+02 4.67172349e-04 -4.67421355e-26 1.27995828e-09 NaN
