 2.51200000e+02 2.56331683e-01
 2.51200000e+02 2.56339853e-01
 2.61600000e+02 2.56362875e-01
 2.61600000e+02 2.56346486e-01
 2.72450000e+02 2.56301028e-01
 2.72450000e+02 2.56271321e-01
 2.83750000e+02 2.56156616e-01
 2.83750000e+02 2.56058932e-01
 2.95500000e+02 2.55911715e-01
 2.95500000e+02 2.55815808e-01
 3.07800000e+02 2.55825766e-01
 3.07800000e+02 2.55714854e-01
 3.20550000e+02 2.55625243e-01
 3.20550000e+02 2.55381157e-01
 3.33850000e+02 2.54904403e-01
 3.33850000e+02 2.54283031e-01
 3.47700000e+02 2.52969467e-01
 3.47700000e+02 2.51436908e-01
 3.62100000e+02 2.48273712e-01
 3.62100000e+02 2.44623413e-01
 3.77100000e+02 2.37252446e-01
 3.77100000e+02 2.28945569e-01
 3.92750000e+02 2.15117137e-01
 3.92750000e+02 2.00608293e-01
 4.09050000e+02 1.86899320e-01
 4.09050000e+02 1.71918008e-01
 4.26000000e+02 1.72892712e-01
 4.26000000e+02 1.64177698e-01
 4.43650000e+02 1.85201380e-01
 4.43650000e+02 1.79935949e-01
 4.62050000e+02 2.15115152e-01
 4.62050000e+02 2.11610490e-01
 4.81250000e+02 2.50292677e-01
 4.81250000e+02 2.51471402e-01
 5.01200000e+02 2.55861488e-01
 5.01200000e+02 2.55713661e-01
 5.21950000e+02 2.55709234e-01
 5.21950000e+02 2.55419862e-01
 5.43600000e+02 2.55305262e-01
 5.43600000e+02 2.55031684e-01
 5.66150000e+02 2.54999672e-01
 5.66150000e+02 2.54763626e-01
 5.89650000e+02 2.54819629e-01
 5.89650000e+02 2.54600048e-01
 6.14100000e+02 2.54761073e-01
 6.14100000e+02 2.54698001e-01
 6.39550000e+02 2.55020648e-01
 6.39550000e+02 2.55093884e-01
 6.66100000e+02 2.55685730e-01
 6.66100000e+02 2.55811760e-01
 6.93700000e+02 2.55949208e-01
 6.93700000e+02 2.56116786e-01
