 2.95000000e+02 4.67000000e-04 3.80992903e-13 6.62374088e-15 5.43423207e-01
 3.07800000e+02 4.66999415e-04 5.29121464e-09 7.66755360e-11 5.77221424e-01
 3.20550000e+02 4.66991925e-04 7.29817570e-08 6.73804002e-10 6.68389302e-01
 3.33850000e+02 4.66970074e-04 2.70467385e-07 9.23482826e-10 8.96519420e-01
 3.47700000e+02 4.66804009e-04 1.77136439e-06 8.27184837e-10 1.75235714e+00
 3.62100000e+02 4.65831579e-04 1.05600629e-05 8.19757550e-10 3.24299856e+00
 3.77100000e+02 4.61439156e-04 5.02563116e-05 8.19588117e-10 5.47138425e+00
 3.92750000e+02 4.44502909e-04 2.03287071e-04 8.19587744e-10 8.72254265e+00
 4.09050000e+02 3.91586325e-04 6.81123539e-04 8.19587744e-10 1.30616561e+01
 4.26000000e+02 2.86380746e-04 1.62977391e-03 8.19587744e-10 1.74698885e+01
 4.43650000e+02 2.28339019e-04 2.15237207e-03 8.19587744e-10 1.91399459e+01
 4.62050000e+02 3.09518755e-04 1.42129045e-03 7.80478528e-10 1.63936687e+01
 4.81000000e+02 4.41432608e-04 2.31024366e-04 1.45439761e-10 1.51802286e+01
 5.00000000e+02 4.66999987e-04 1.17815553e-10 6.98605282e-17 1.45978593e+01
 5.20000000e+02 4.67000000e-04 2.81008011e-17 5.94876807e-24 2.24029633e+01
