 2.95000000e+02 4.66990015e-04 9.02493595e-08 1.39178407e-09 5.35201154e-01
 3.07800000e+02 4.66990845e-04 8.27445606e-08 9.97457364e-10 5.72993738e-01
 3.20550000e+02 4.66994380e-04 5.07937924e-08 4.33123875e-10 6.16344504e-01
 3.33850000e+02 4.66997700e-04 2.07868060e-08 9.33865687e-11 6.69152476e-01
 3.47700000e+02 4.66980541e-04 1.75871284e-07 1.00734378e-10 7.34710005e-01
 3.62100000e+02 4.66871314e-04 1.16306774e-06 1.00860006e-10 8.18082567e-01
 3.77100000e+02 4.66366817e-04 5.72271891e-06 1.00860183e-10 9.28040418e-01
 3.92750000e+02 4.64351233e-04 2.39391186e-05 1.00860183e-10 1.08105025e+00
 4.09050000e+02 4.57260118e-04 8.80216872e-05 1.00860183e-10 1.31383436e+00
 4.26000000e+02 4.36207381e-04 2.78227079e-04 1.00860183e-10 1.73768194e+00
 4.43650000e+02 3.90652653e-04 6.89552849e-04 1.00860183e-10 2.85493870e+00
 4.62050000e+02 3.49103587e-04 1.06441558e-03 1.00860183e-10 8.90516643e+00
 4.81000000e+02 4.03972240e-04 5.69482131e-04 1.00860183e-10 4.75134674e+02
 5.00000000e+02 4.64799678e-04 2.02927328e-05 1.00860183e-10 NaN
 5.20000000e+02 4.67046244e-04 -6.14431936e-28 1.00860183e-10 NaN
