 2.95000000e+02 4.66973048e-04 2.43602341e-07 3.61820885e-09 5.35204554e-01
 3.07800000e+02 4.66972591e-04 2.47723408e-07 2.59302166e-09 5.72998112e-01
 3.20550000e+02 4.66976367e-04 2.13594220e-07 1.12596516e-09 6.16349705e-01
 3.33850000e+02 4.66768675e-04 2.09071614e-06 1.36807340e-09 6.69233680e-01
 3.47700000e+02 4.65328364e-04 1.51081897e-05 1.38661699e-09 7.35447314e-01
 3.62100000e+02 4.58211268e-04 7.94269677e-05 1.38687737e-09 8.23137830e-01
 3.77100000e+02 4.29055388e-04 3.42828128e-04 1.38687748e-09 9.59033777e-01
 3.92750000e+02 3.37524855e-04 1.16883525e-03 1.38687748e-09 1.27190350e+00
 4.09050000e+02 1.87025274e-04 2.52405035e-03 1.38687748e-09 2.81152955e+00
 4.26000000e+02 1.48214521e-04 2.87293646e-03 1.38687748e-09 1.52693896e+01
 4.43650000e+02 1.98996661e-04 2.41714123e-03 1.38687748e-09 5.42559848e+01
 4.62050000e+02 2.87617055e-04 1.62068971e-03 1.38687748e-09 7.65869183e+01
 4.81000000e+02 4.05207463e-04 5.60925212e-04 1.38687748e-09 2.67989287e+02
 5.00000000e+02 4.67339767e-04 -2.42170017e-25 1.38687748e-09 NaN
 5.20000000e+02 4.67339767e-04 -2.42170017e-25 1.38687748e-09 NaN
