 2.95000000e+02 4.66999990e-04 8.62938042e-11 1.48288210e-12 5.17056812e-01
 3.07800000e+02 4.66995655e-04 3.92678240e-08 5.34426900e-10 5.53569108e-01
 3.20550000e+02 4.66978337e-04 1.95791126e-07 1.77988802e-09 5.95455945e-01
 3.33850000e+02 4.66970133e-04 2.69934643e-07 9.81713885e-10 6.46478781e-01
 3.47700000e+02 4.66577382e-04 3.81965827e-06 1.12514393e-09 7.09978033e-01
 3.62100000e+02 4.64030422e-04 2.68386683e-05 1.12942986e-09 7.91936399e-01
 3.77100000e+02 4.52558894e-04 1.30502795e-04 1.12943878e-09 9.07146812e-01
 3.92750000e+02 4.10622473e-04 5.09283571e-04 1.12943878e-09 1.10850175e+00
 4.09050000e+02 3.03214903e-04 1.47810994e-03 1.12943878e-09 1.68038737e+00
 4.26000000e+02 1.88482544e-04 2.51094427e-03 1.12943878e-09 5.39325093e+00
 4.43650000e+02 1.91946711e-04 2.47979889e-03 1.12943878e-09 1.43431656e+03
 4.62050000e+02 2.83396398e-04 1.65765164e-03 1.12943878e-09 1.76206374e+02
 4.81000000e+02 4.04829518e-04 5.63107557e-04 1.12943878e-09 2.98709072e+02
 5.00000000e+02 4.67202097e-04 -1.50351209e-26 1.12943878e-09 NaN
 5.20000000e+02 4.67202097e-04 -1.50351209e-26 1.12943878e-09 NaN
