 2.95000000e+02 4.67000000e-04 8.08079810e-13 1.45554037e-14 5.08892755e-01
 3.07800000e+02 4.66998689e-04 1.18534517e-08 1.73146937e-10 5.44827852e-01
 3.20550000e+02 4.66983676e-04 1.47545039e-07 1.58829053e-09 5.86052544e-01
 3.33850000e+02 4.66974294e-04 2.32327927e-07 1.34571090e-09 6.36269819e-01
 3.47700000e+02 4.66735297e-04 2.39236015e-06 1.60546233e-09 6.98700958e-01
 3.62100000e+02 4.65037168e-04 1.77399117e-05 1.61584699e-09 7.78877356e-01
 3.77100000e+02 4.57118962e-04 8.92975402e-05 1.61588239e-09 8.89327370e-01
 3.92750000e+02 4.27110794e-04 3.60390775e-04 1.61588239e-09 1.06997221e+00
 4.09050000e+02 3.42400108e-04 1.12487241e-03 1.61588239e-09 1.50918754e+00
 4.26000000e+02 2.22478301e-04 2.20513125e-03 1.61588239e-09 3.69241134e+00
 4.43650000e+02 2.17276926e-04 2.25193202e-03 1.61588239e-09 1.54125954e+01
 4.62050000e+02 2.87829809e-04 1.61777251e-03 1.61588239e-09 7.07691239e+01
 4.81000000e+02 4.03121742e-04 5.78523656e-04 1.61588239e-09 9.68640075e+02
 5.00000000e+02 4.67197995e-04 -6.53456182e-26 1.61588239e-09 NaN
 5.20000000e+02 4.67197995e-04 -6.53456182e-26 1.61588239e-09 NaN
