 2.95000000e+02 4.66999985e-04 1.35211507e-10 2.44835228e-12 5.07985641e-01
 3.07800000e+02 4.66991068e-04 8.07272093e-08 1.15739995e-09 5.43858412e-01
 3.20550000e+02 4.66947787e-04 4.71917482e-07 4.48461035e-09 5.85017723e-01
 3.33850000e+02 4.66914584e-04 7.71980298e-07 2.86891315e-09 6.35155739e-01
 3.47700000e+02 4.65762742e-04 1.11823969e-05 3.36677595e-09 6.97867319e-01
 3.62100000e+02 4.58229089e-04 7.92662942e-05 3.38387145e-09 7.81273336e-01
 3.77100000e+02 4.25544304e-04 3.74539446e-04 3.38389669e-09 9.13275349e-01
 3.92750000e+02 3.24178875e-04 1.28916193e-03 3.38389669e-09 1.23481530e+00
 4.09050000e+02 1.73325218e-04 2.64723775e-03 3.38389669e-09 2.95554309e+00
 4.26000000e+02 1.51332577e-04 2.84491896e-03 3.38389669e-09 1.25989634e+01
 4.43650000e+02 1.99262787e-04 2.41480403e-03 3.38389669e-09 4.97223136e+01
 4.62050000e+02 2.85727809e-04 1.63739083e-03 3.38389669e-09 9.80474854e+01
 4.81000000e+02 4.04872423e-04 5.63575118e-04 3.38389669e-09 2.88432542e+02
 5.00000000e+02 4.67298518e-04 -5.08686705e-25 3.38389669e-09 NaN
 5.20000000e+02 4.67298518e-04 -5.08686705e-25 3.38389669e-09 NaN
